,tags,coordinates,time,fav_count,review,country_code,lon,lat
25,[],"[-93.2645, 44.9774]",Sat Nov 10 23:32:08 +0000 2018,0,"Vegan frittata with @hamptoncreek egg 🙌🏼 texture &amp; flavor on point!

Just sauté onions, tomatoes and spinach in som… https://t.co/K1ExMItKXJ",US,-93.2645,44.9774
26,"['riverdaleny', 'localveggies', 'bronxmarket']","[-73.91325283, 40.88762213]",Sat Nov 10 23:36:25 +0000 2018,0,"11/11/18 660 W 237th St, Bronx, NY 10463. Entrance on Independence Avenue #riverdaleny #localveggies #bronxmarket… https://t.co/vrSGCGXRHJ",US,-73.91325283,40.88762213
27,['healthyfood'],"[-115.136, 36.175]",Sat Nov 10 23:39:17 +0000 2018,0,"Let's start the weekend off with a banger. First have a nutritious bowl of goodness😇

#healthyfood… https://t.co/xP2BHMToWv",US,-115.136,36.175
28,['NoMeatAthlete'],"[-83.24421718, 42.30632976]",Sat Nov 10 23:39:43 +0000 2018,0,"Vegan Quinoa Cakes and Season Salad, FTW! =D #NoMeatAthlete (@ Mint 29 in Dearborn, MI w/ @thevirtualtim)… https://t.co/DSMje4Et5J",US,-83.24421718,42.30632976
29,[],"[-73.9058, 40.7453]",Sat Nov 10 23:43:37 +0000 2018,0,Take the time to cultivate a diet that will create Harmony and Balance and nourish your body with all the nutrients… https://t.co/pvGFN9R9gr,US,-73.9058,40.7453
30,"['foodie', 'foodporn', 'fatfueled', 'keto', 'ketodiet', 'ketogenicdiet']","[-73.93439718, 41.72133883]",Sat Nov 10 23:44:30 +0000 2018,0,When its made for any diet it will work for your diet. #foodie #foodporn #fatfueled #keto #ketodiet #ketogenicdiet… https://t.co/2B1jUU4YjW,US,-73.93439718,41.72133883
31,"['foodie', 'foodporn', 'fatfueled', 'keto', 'ketodiet', 'ketogenicdiet']","[-73.93439718, 41.72133883]",Sat Nov 10 23:47:43 +0000 2018,0,When its made for any diet it will work for your diet. #foodie #foodporn #fatfueled #keto #ketodiet #ketogenicdiet… https://t.co/i0G2PS2fw6,US,-73.93439718,41.72133883
32,[],"[-96.8262637, 33.0829554]",Sat Nov 10 23:47:44 +0000 2018,0,"Noshing at Legacy Hall-Plano with Jeff.
Bratwurst- Yes, it’s vegan and oh so good! @ Legacy Hall https://t.co/vXCuiHItIa",US,-96.8262637,33.0829554
33,['MandDHair'],"[-84.53669907, 33.94282647]",Sat Nov 10 23:58:39 +0000 2018,0,"Green hair don’t care!!! 🌱 When your client serve life!!!! Beautiful @JoysGreenKitch 😍😍😍 #MandDHair
Hair color by m… https://t.co/lP1QsnA9GV",US,-84.53669907,33.94282647
34,[],"[-74.0064, 40.7142]",Sun Nov 11 00:06:38 +0000 2018,0,"Today's Creation - Buffalo Cauliflower, Mashed Potatoes, Farmer's Market Greens and Organic Pinto Beans with Yam...… https://t.co/iq1RUF0sbx",US,-74.0064,40.7142
35,"['gygibash', 'chocolate']","[-111.90036619, 40.69545871]",Sun Nov 11 00:16:28 +0000 2018,0,Testing the vegan caramels during the fillings class at the @orsongygi chocolate extravaganza. #gygibash #chocolate… https://t.co/vwTflVpQCt,US,-111.90036619,40.69545871
36,"['muffeletta', 'vegannola']","[-90.05950334, 29.95995658]",Sun Nov 11 00:20:43 +0000 2018,0,Vegan #muffeletta #vegannola @ French Market (New Orleans) https://t.co/9qNniYJRZ6,US,-90.05950334,29.95995658
37,[],"[-87.88703, 43.0979699]",Sun Nov 11 00:21:20 +0000 2018,0,"They’re baaaaack!!! @pwpfarm_wi ROOT FRIES: delicata squash, rutabaga, parsnips, rainbow carrots &amp; celery root.… https://t.co/YFnaw7LN04",US,-87.88703,43.0979699
38,[],"[-81.356694, 41.152884]",Sun Nov 11 00:24:42 +0000 2018,0,"LAZIZA now delivering with Ozi
Mediterranean cuisine redefined, vegetarian friendly, vegan options and gluten free… https://t.co/spcX77hzGU",US,-81.356694,41.152884
39,[],"[-118.47983403, 34.02285234]",Sun Nov 11 00:42:03 +0000 2018,0,Last day of Product for Good! It was great working with such a talented team. 👩🏻‍💻🙌🏻 We developed a pretty cool pro… https://t.co/pXDRGnFWQC,US,-118.47983403,34.02285234
40,"['vegan', 'plantbased']","[-111.5, 40.6593]",Sun Nov 11 00:50:29 +0000 2018,0,I decided to do a second #vegan day this week. I would call it #plantbased but I plan on eating some vegan… https://t.co/fMksAJzH5I,US,-111.5,40.6593
41,[],"[-87.8718, 42.9134]",Sun Nov 11 01:03:58 +0000 2018,0,Drinking a Diet Starts Tomorrow (DST) by @Karben4 @ Pat's Oak Manor — https://t.co/50Q0MWgYyE,US,-87.8718,42.9134
42,[],"[-122.22949225, 37.85837435]",Sun Nov 11 01:04:02 +0000 2018,0,Tips On Shopping For Dairy Free Plant Based Vegan Nut Cheese https://t.co/VXkRchGV0P,US,-122.22949225,37.85837435
43,[],"[-97.75673, 30.246439]",Sun Nov 11 01:04:51 +0000 2018,0,"Delicious breakfast at bouldincreekcafeatx in Austin. I had The Renedict, tofu vegan version of eggs benedict.… https://t.co/Y5IkusoFyN",US,-97.75673,30.246439
44,['Repost'],"[-118.243, 34.0522]",Sun Nov 11 01:12:09 +0000 2018,0,"How can one photo capture so much beauty 🖤🤷‍♀️ #Repost falk.johanna 🙌
・・・
Don’t mind us, just living our best vegan… https://t.co/NNAmpuBAGb",US,-118.243,34.0522
45,[],"[-86.65616, 36.04832]",Sun Nov 11 01:16:54 +0000 2018,0,"CanNOT come to TN without fitting @slimandhuskys into my schedule. Per usual, I got the ""Nothin' But A V Thang"" piz… https://t.co/Lsu74zZ8Hk",US,-86.65616,36.04832
46,[],"[-122.65403, 45.50511]",Sun Nov 11 01:25:34 +0000 2018,0,"Dinner at Aviv, an all vegan Israeli restaurant in PDX! @ Aviv https://t.co/DZ4UnfBQTu",US,-122.65403,45.50511
47,['Vegan'],"[-74.245554, 40.88576089]",Sun Nov 11 01:31:20 +0000 2018,0,The #Vegan Marshmallows Have Landed!  Thanks Santa! They Are Also Kosher!  We Are Proud To Source Such Great Ingred… https://t.co/L9kR3Si2Wq,US,-74.245554,40.88576089
48,[],"[-80.249503, 26.124354]",Sun Nov 11 01:35:43 +0000 2018,0,@babemadeblog is making her candy apples for me tomorrow.  These are my absolute favorite Fall treats. 🍎🍂😋… https://t.co/pIlTtzXKrZ,US,-80.249503,26.124354
49,[],"[-76.3333, 43.1667]",Sun Nov 11 01:37:33 +0000 2018,0,Had a craving for good old Potatoes 🥔 &amp; Gravy with corn and I figured I’d throw in a protein...then I realized I ba… https://t.co/6Tdfmb19ZO,US,-76.3333,43.1667
50,[],"[-80.249503, 26.124354]",Sun Nov 11 01:38:48 +0000 2018,0,@babemadeblog is making her candy apples for me tomorrow.  These are my absolute favorite Fall treats. 🍎🍂😋… https://t.co/2iPEjX7AC5,US,-80.249503,26.124354
51,[],"[-74.0064, 40.7142]",Sun Nov 11 01:39:47 +0000 2018,0,"I loovee my mama; she knows I'm going back to the liquid diet soon and I can't eat much till it starts, sooooo she… https://t.co/qCnAygJKGJ",US,-74.0064,40.7142
52,"['vegan', 'cheesecakefactory']","[-73.85644267, 40.96429133]",Sun Nov 11 01:41:00 +0000 2018,0,Korean cauliflower wings and Impossible Burger! cheesecakefactory @ImpossibleFoods #vegan #cheesecakefactory… https://t.co/BOa9Pw1FnR,US,-73.85644267,40.96429133
53,"['veganjacket', 'newarrival', 'jacket', 'style', 'trend', 'fashion', 'armyprint']","[-75.09843, 39.82928]",Sun Nov 11 01:44:54 +0000 2018,0,"Check out New Arrivals Vegan Jacket. #veganjacket #newarrival #jacket #style #trend #fashion #armyprint 

Shop Now… https://t.co/fJJ2fHSMv6",US,-75.09843,39.82928
54,"['woolseyfire', 'vegan', 'vegansofig', 'veganafood', 'veganfoodporn']","[-118.601, 34.0936]",Sun Nov 11 01:51:42 +0000 2018,0,This is Malibu just up the way. Stay safe everyone!  #woolseyfire #vegan #vegansofig #veganafood #veganfoodporn… https://t.co/6zRZ054RKe,US,-118.601,34.0936
55,[],"[-121.94857, 37.31917265]",Sun Nov 11 01:54:31 +0000 2018,0,"Superior vegan options! (@ Mendocino Farms in San Jose, CA) https://t.co/DCaz5VI826",US,-121.94857,37.31917265
56,"['caloriecounting', 'fat', 'sugar', 'weightloss']","[-118.243, 34.0522]",Sun Nov 11 02:05:17 +0000 2018,0,"#caloriecounting #fat #sugar #weightloss @ Los Angeles, California https://t.co/ugwIWZtp1Y",US,-118.243,34.0522
57,"['gained10lbs', 'cheetos', 'specialneedsdiet', 'keto', 'ketodiet']","[-88.54781324, 30.3502602]",Sun Nov 11 02:05:25 +0000 2018,0,"Keto Diet??!?? I swear they said Cheetos Diet!!!
#gained10lbs #cheetos #specialneedsdiet #keto #ketodiet @ The Vort… https://t.co/Q9peglXuYD",US,-88.54781324,30.3502602
58,[],"[-71.1011, 42.36348]",Sun Nov 11 02:12:57 +0000 2018,0,"Layers upon layers of Vegan AF
.
.
📍veggiegalaxy 
Cinnamon cake, pear compote, maple frosting
.
.… https://t.co/OCq6LYxpnI",US,-71.1011,42.36348
59,"['Vegan', 'veganeats']","[-74.0064, 40.7142]",Sun Nov 11 02:20:22 +0000 2018,0,"Quinoa veggie burger 
Sweet Potato fries 
#Vegan Chipotle mayo 
#veganeats @ New York, New York https://t.co/MX1j0qbuKv",US,-74.0064,40.7142
60,"['glutenfree', 'nutfree', 'soyfree', 'dairyfree', 'grainfree', 'cornfree', 'lechtinfree', 'vegan']","[-80.84333333, 35.22694444]",Sun Nov 11 02:29:16 +0000 2018,0,My “Freedom food”: #glutenfree #nutfree #soyfree #dairyfree #grainfree #cornfree #lechtinfree  #vegan VEGGIE TORTIL… https://t.co/A6vWtS6e8O,US,-80.84333333,35.22694444
61,"['health', 'fitness', 'progress', 'wellnesscoach']","[-118.243, 34.0522]",Sun Nov 11 02:33:04 +0000 2018,0,"Daddy &amp; Son Saturday Dinner! 👦🏻👨🏻🥦🥕🍗

https://t.co/fmGRaQbyjP #health #fitness #progress #wellnesscoach… https://t.co/2A9ha3bHxB",US,-118.243,34.0522
62,[],"[-74.1049431, 40.58853827]",Sun Nov 11 03:04:35 +0000 2018,0,"Salmon, and vegan mushroom garlic for dinner! @ Richmond County Country Club https://t.co/OTXSW70NvG",US,-74.1049431,40.58853827
63,[],"[-118.58826172, 34.16681958]",Sun Nov 11 03:09:07 +0000 2018,0,"I'm at The Vegan Joint in Woodland Hills, CA https://t.co/AlHjROi52z",US,-118.58826172,34.16681958
64,"['redrock', 'karelbouley', 'charleskarelbouley', 'podcasts', 'Lasvegas', 'vegan', 'lifeinsegments']","[-115.46616784, 36.17053405]",Sun Nov 11 03:09:52 +0000 2018,0,"Morning fun #redrock  
.
.
.
.
#karelbouley #charleskarelbouley #podcasts #Lasvegas #vegan #lifeinsegments… https://t.co/BF4MucSVyx",US,-115.46616784,36.17053405
65,"['microgreens', 'leafygreens']","[-104.8189054, 38.8335823]",Sun Nov 11 03:12:24 +0000 2018,0,"just so ya' know, I went home ate #microgreens 'n #leafygreens in a salad w/vegan ""just ranch"" dressing, so not sug… https://t.co/PiNzR6xGYL",US,-104.8189054,38.8335823
66,[],"[-87.64931705, 41.94403618]",Sun Nov 11 03:15:28 +0000 2018,0,"Can you believe this pumpkin pie milkshake

IS VEGAN?!

Chicago, your food game puts Seattle to shame. https://t.co/7XjdaEK0SS",US,-87.64931705,41.94403618
67,['passportdrinking'],"[-77.03183108, 38.91720872]",Sun Nov 11 03:25:23 +0000 2018,0,"#passportdrinking winter edition party. (@ Diet Starts Monday in Washington, DC) https://t.co/Vr65kIYA6i https://t.co/C4BIycDfHK",US,-77.03183108,38.91720872
68,"['Brooklyn', 'beardgang', 'beardedking', 'Flatbush', 'prospectpark', 'vegetarian']","[-73.95, 40.65]",Sun Nov 11 03:38:57 +0000 2018,0,"I got bored and stoned and did this. 🙊😉😜
#Brooklyn
#beardgang 
#beardedking 
#Flatbush 
#prospectpark 
#vegetarian… https://t.co/n2taRaxBDm",US,-73.95,40.65
69,"['sluttyvegan', 'sluttyveganatl', 'UM']","[-84.41321753, 33.80605468]",Sun Nov 11 03:45:03 +0000 2018,0,"After freezing 🥶 our butts off at the UM/GaTech game, I had to get my vegan 🌱 fix. #sluttyvegan #sluttyveganatl #UM… https://t.co/WBtlhbfKpT",US,-84.41321753,33.80605468
70,"['vegan', 'vegandessert', 'coconut', 'glutenfree', 'glutenfreedessert']","[-88.1083, 41.8561]",Sun Nov 11 03:48:11 +0000 2018,0,Toasted Coconut Banana Cream Pie! #vegan #vegandessert #coconut @thai_kitchen #glutenfree #glutenfreedessert… https://t.co/pUVr8CZKql,US,-88.1083,41.8561
71,"['Strength', 'Cardio', 'Health', 'Diet', 'Fitness', 'fitnessmotivation']","[-76.85419, 38.85726]",Sun Nov 11 04:06:07 +0000 2018,0,"FM Synergy Wall Mural
Thank you @UncleWiink 
#Strength #Cardio #Health #Diet #Fitness #fitnessmotivation… https://t.co/DfhHVTxsM8",US,-76.85419,38.85726
72,"['oops', 'jiujitsu', 'brazilianjiujitsu', 'bjj']","[-118.49227, 34.01158]",Sun Nov 11 04:12:11 +0000 2018,0,"I didn't choose the jiu jitsu life, but it could ease off a little bit... #oops #jiujitsu #brazilianjiujitsu #bjj… https://t.co/iClagbADhi",US,-118.49227,34.01158
73,"['vegan', 'foodporn', 'yummy']","[-87.0445, 35.615]",Sun Nov 11 04:12:54 +0000 2018,0,"#vegan pretzels and cheese sauce #foodporn #yummy @ Columbia, Tennessee https://t.co/oqmvfpDN5p",US,-87.0445,35.615
74,[],"[-73.20170876, 41.2013299]",Sun Nov 11 04:14:29 +0000 2018,0,I guess you are getting used to your new diet... This is a yummy 😋 snack! 😷 @ St. Vincent's Medical Center https://t.co/zEGua8k5b5,US,-73.20170876,41.2013299
75,"['goal', 'steps', 'GoalOfTheDay', 'strong', 'determination', 'exercise', 'fitmom', 'beachbody', 'walking']","[-73.7025, 40.7016]",Sun Nov 11 04:34:04 +0000 2018,0,Met my #goal! #steps #GoalOfTheDay 🤗🚶🏾samsunghealth #strong #determination #exercise #fitmom #beachbody #walking… https://t.co/IALU3wNUP5,US,-73.7025,40.7016
76,"['starwars', 'jacket', 'vegan', 'transformation', 'mirrorselfie', 'boricua', 'panamacity', 'puertorico', 'veganlife']","[-86.18935761, 30.33748205]",Sun Nov 11 04:55:34 +0000 2018,0,"pompiao
#starwars #jacket #vegan #transformation #mirrorselfie #boricua #panamacity #puertorico #veganlife @ Sanctu… https://t.co/GrLm4CSb4K",US,-86.18935761,30.33748205
77,"['hairbyangel', 'vegan', 'gravebeforeshave', 'palmdalehair', '661hairsalon', 'davines']","[-118.1488993, 34.6334926]",Sun Nov 11 05:00:10 +0000 2018,0,"Dana. Aloxxi Ultra Hot!!
.
.
#hairbyangel #vegan #gravebeforeshave
#palmdalehair #661hairsalon #davines… https://t.co/J8cSUji99W",US,-118.1488993,34.6334926
78,"['vegan', 'eutopia', 'jackfruittacos', 'tacos', 'duh', 'beyondburger', 'foodporn', 'fullbelly', 'thetipsygypsygirl']","[-155.06469, 19.70785]",Sun Nov 11 05:18:33 +0000 2018,0,#vegan #eutopia #jackfruittacos because #tacos #duh #😂 #beyondburger #foodporn #fullbelly #thetipsygypsygirl… https://t.co/B6ee1538vD,US,-155.06469,19.70785
79,['HighlandPark'],"[-118.19806, 34.11194]",Sun Nov 11 06:27:40 +0000 2018,0,"Nov 10, 2018. The night the first vegan pop-up set up on Figueroa Street. Gotta respect the hustle. #HighlandPark @… https://t.co/lppBQq42WQ",US,-118.19806,34.11194
80,"['vegan', 'queer', 'hairstylist', 'indie', 'style', 'art', 'fashion', 'film', 'crueltyfree', 'makeup', 'music', 'experimental']","[-97.7475, 30.2677]",Sun Nov 11 06:30:07 +0000 2018,0,"My Burrow 
#vegan #queer #hairstylist #indie #style #art #fashion #film #crueltyfree #makeup #music #experimental… https://t.co/9kFuMiIxLd",US,-97.7475,30.2677
81,['Harlem'],"[-73.95282, 40.80063]",Sun Nov 11 06:30:44 +0000 2018,0,Shoutout to this restaurant called @seasonedvegan in #Harlem earlier tonight with the dope Vegan Chicken Parmesan I… https://t.co/oR8gLEz9p9,US,-73.95282,40.80063
82,[],"[-76.8548865, 39.06893665]",Sun Nov 11 06:47:05 +0000 2018,0,"Vegan, Basmati Pilaf with Seitan Kung Pao @ South Laurel, Laurel, Maryland https://t.co/uZGCg8HTiH",US,-76.8548865,39.06893665
83,[],"[-75.39367676, 40.09041308]",Sun Nov 11 09:27:53 +0000 2018,0,"this is some pretty pizza, it’s like autumn for your tastebuds 🍂🍁 Butternut Squash Pizza with caramelized onion, ro… https://t.co/xl7Yl8qKcO",US,-75.39367676,40.09041308
84,"['vegan', 'icecream', 'wakeup', 'latenight', 'sweettooth', 'plantbased', 'eatsofancy', 'clearskin', 'nipple', 'toned', 'veganforever']","[-118.243, 34.0522]",Sun Nov 11 09:39:16 +0000 2018,0,#vegan #icecream #wakeup #latenight #sweettooth #plantbased #eatsofancy #clearskin #nipple #toned #veganforever… https://t.co/p97W5kn7Jo,US,-118.243,34.0522
85,[],"[-77.0001599, 38.90046]",Sun Nov 11 10:56:39 +0000 2018,0,"Some of the best food on the trip was at @eatfarewell in DC - so good in fact, we went for dinner, and then for bre… https://t.co/rsrFiOmDLJ",US,-77.0001599,38.90046
86,"['sale', 'makeup', 'skincare', 'beautyshop', 'makeuplove', 'vegan', 'organic']","[-74.00714, 40.71455]",Sun Nov 11 11:22:20 +0000 2018,0,"🌎🌍🌏11:11 🌎🌍🌏
#sale ❤️ @volechka9 ❤️Shop Link in Bio 🔝
#makeup #skincare #beautyshop #makeuplove #vegan #organic… https://t.co/Em8DiY7Glo",US,-74.00714,40.71455
87,"['patient', 'purpose', 'defineyourdash', 'jaycardiello', 'work']","[-73.9675, 40.7779]",Sun Nov 11 12:35:05 +0000 2018,0,Every delay is not a denial. Your time is going to come...#patient #purpose #defineyourdash #jaycardiello #work… https://t.co/oakVardxv2,US,-73.9675,40.7779
88,"['NogginOilLaunch', 'Atlanta', 'nhic2018', 'naturalhair', 'vegan']","[-84.4565799, 33.64293805]",Sun Nov 11 12:48:55 +0000 2018,0,"Read all about it: #NogginOilLaunch💥
Will be posting all day from #Atlanta ➰
.
.
#nhic2018 #naturalhair #vegan… https://t.co/vdWxI0jlmi",US,-84.4565799,33.64293805
89,"['NogginOilLaunch', 'Atlanta', 'nhic2018', 'naturalhair', 'vegan']","[-84.4565799, 33.64293805]",Sun Nov 11 12:52:11 +0000 2018,0,"Read all about it: #NogginOilLaunch💥
Will be posting all day from #Atlanta ➰
.
.
#nhic2018 #naturalhair #vegan… https://t.co/6ABufmt1xv",US,-84.4565799,33.64293805
90,[],"[-77.4615, 37.5383]",Sun Nov 11 13:03:54 +0000 2018,0,Have you checked out @richmondmag this month? I have your best local products (which all happen to be vegan).  Also… https://t.co/Y6xmJouMzZ,US,-77.4615,37.5383
91,"['good', 'greatfood', 'healthyfood']","[-71.42402, 41.82292]",Sun Nov 11 13:11:26 +0000 2018,0,"Slide left ⬅️ to Build up an Appetite &amp;  Just Click On 
https://t.co/TDByJWNeGh
#good #greatfood #healthyfood… https://t.co/vVb9E9hpyB",US,-71.42402,41.82292
92,"['mindbodygreen', 'vegan', 'consumeconsciously', 'plantpower']","[-77.43943, 37.54553]",Sun Nov 11 13:24:18 +0000 2018,0,Açaí bowls for life. Clean food helps keep the mind clear #mindbodygreen #vegan #consumeconsciously #plantpower @ S… https://t.co/8XNbAr1jOZ,US,-77.43943,37.54553
93,"['tetrayz', 'fruitycalls', 'chefboyarte', 'veggielyfe', 'weddings', 'wedding', 'party', 'parties', 'celebration', 'graduation', 'luau']","[-76.614, 39.2944]",Sun Nov 11 13:24:28 +0000 2018,0,#tetrayz #fruitycalls #chefboyarte #veggielyfe #weddings #wedding #party #parties #celebration #graduation #luau… https://t.co/rt1HuLZz9N,US,-76.614,39.2944
94,"['organic', 'nodairy', 'nosoy', 'plantbased']","[-97.26278, 32.8667299]",Sun Nov 11 13:29:03 +0000 2018,0,Call the café today to order your Holiday Meal! 817 849-9080. @ttaymillek #organic #nodairy #nosoy #plantbased… https://t.co/Y274S9EHwi,US,-97.26278,32.8667299
95,"['blackgirlsrun', 'vegan', 'boost', 'immunityboost']","[-90.30397, 38.74501]",Sun Nov 11 13:37:05 +0000 2018,0,"#blackgirlsrun #vegan #boost #immunityboost @ Ferguson, Missouri https://t.co/gjXFUl3MMb",US,-90.30397,38.74501
96,['theveganfoodie'],"[-87.890625, 34.88593094]",Sun Nov 11 13:51:30 +0000 2018,0,#theveganfoodie 😜😜 yoooooo @ Vegan Addict https://t.co/I1r2cQVJEW,US,-87.890625,34.88593094
